train_loss,train_loss_det
0.038683,0.039357
0.037345,0.037822
0.035576,0.036084
0.035137,0.035612
0.033045,0.033574
0.032772,0.033245
0.032711,0.033052
0.032476,0.033040
0.034718,0.035268
0.034269,0.034853
0.033930,0.034441
0.033506,0.034119
0.033535,0.034085
0.032882,0.033424
0.033380,0.033778
0.033125,0.033556
0.034422,0.034871
0.033979,0.034453
0.033557,0.033942
0.033435,0.033977
0.032942,0.033426
0.032998,0.033356
0.033045,0.033206
0.032838,0.033249
0.037909,0.037873
0.042050,0.042024
0.039258,0.039387
0.046677,0.046846
0.041378,0.041407
0.052770,0.052830
0.040041,0.039983
0.046872,0.047016
0.037257,0.037769
0.039176,0.039667
0.035786,0.035910
0.038453,0.039005
0.034892,0.035263
0.037291,0.037624
0.034114,0.034344
0.035399,0.035765
0.043231,0.043143
0.041635,0.041689
0.040322,0.040306
0.039224,0.039273
0.038286,0.038377
0.037621,0.037702
0.037054,0.037236
0.036372,0.036437
0.031056,0.031465
0.031078,0.031654
0.030100,0.030828
0.030097,0.030724
0.029368,0.029793
0.029046,0.029543
0.028449,0.028973
0.028285,0.028947
0.035173,0.035390
0.034432,0.034507
0.034444,0.034670
0.033979,0.034231
0.033919,0.034300
0.033681,0.034086
0.033231,0.033487
0.032786,0.032984
0.032495,0.032927
0.031658,0.032045
0.031821,0.032480
0.030928,0.031207
0.031804,0.032237
0.031698,0.032101
0.031385,0.031789
0.030897,0.031271
0.034061,0.034418
0.033603,0.033899
0.033159,0.033664
0.032676,0.033152
0.032785,0.033276
0.032037,0.032288
0.032132,0.032463
0.032231,0.032658
0.034990,0.035579
0.034543,0.035024
0.034653,0.035223
0.034154,0.034679
0.033398,0.033974
0.033152,0.033799
0.033310,0.033900
0.032563,0.033162
0.032089,0.032707
0.032277,0.032952
0.031499,0.032349
0.031214,0.032137
0.031403,0.032285
0.031349,0.032127
0.030718,0.031499
0.030612,0.031291
0.032543,0.032703
0.032473,0.032338
0.031645,0.031885
0.031576,0.031632
0.031040,0.031163
0.030519,0.030762
0.030228,0.030401
0.030089,0.030308
0.031738,0.032168
0.031326,0.032085
0.031456,0.032077
0.031434,0.032356
0.031563,0.032195
0.031253,0.031912
0.031409,0.032096
0.031737,0.032443
0.032354,0.033030
0.031554,0.031957
0.030260,0.030731
0.030910,0.031203
0.030342,0.030764
0.031022,0.031632
0.030846,0.031188
0.030329,0.030742
0.040957,0.040733
0.048163,0.047921
0.048055,0.048107
0.053924,0.054194
0.038112,0.038296
0.038545,0.038665
0.039013,0.039192
0.044879,0.045279
0.042064,0.042996
0.041711,0.042327
0.037347,0.037827
0.036225,0.036754
0.035307,0.035893
0.034705,0.035191
0.033989,0.034635
0.033850,0.034451
0.032358,0.032892
0.031910,0.032420
0.031784,0.032228
0.031275,0.031716
0.031316,0.031851
0.031257,0.031752
0.030697,0.031221
0.030575,0.031045
0.031525,0.031729
0.030977,0.031325
0.031186,0.031380
0.030741,0.031117
0.030348,0.030728
0.030773,0.031145
0.031145,0.031371
0.031185,0.031525
0.036601,0.036660
0.035782,0.035823
0.035044,0.034890
0.034544,0.034472
0.033541,0.033580
0.033346,0.033392
0.033054,0.032915
0.032906,0.033028
0.033441,0.033780
0.040131,0.040380
0.034676,0.035156
0.039101,0.039429
0.034620,0.035074
0.041283,0.041692
0.035242,0.035636
0.041226,0.041769
0.036330,0.036930
0.035639,0.036188
0.034911,0.035254
0.036100,0.036656
0.033200,0.033698
0.033458,0.034011
0.032505,0.032838
0.033403,0.033886
0.035362,0.035891
0.040528,0.040587
0.034443,0.034751
0.037160,0.037273
0.033672,0.033947
0.037165,0.037360
0.032994,0.033082
0.036052,0.036209
0.039756,0.040094
0.037403,0.037444
0.035290,0.035373
0.033993,0.034177
0.032732,0.033108
0.032160,0.032394
0.032060,0.032419
0.031418,0.031799
0.031829,0.032342
0.031298,0.031989
0.031088,0.031624
0.030930,0.031511
0.030654,0.031189
0.029905,0.030563
0.030421,0.031021
0.029784,0.030264
0.031011,0.031113
0.030525,0.030676
0.030490,0.030612
0.030006,0.030292
0.030063,0.030263
0.029922,0.030156
0.029448,0.029673
0.029532,0.029721
0.038828,0.038653
0.041411,0.041555
0.039323,0.039312
0.041139,0.041149
0.040299,0.040156
0.046737,0.046887
0.041101,0.041231
0.050504,0.050939
0.041114,0.041667
0.039522,0.040019
0.036532,0.036740
0.035638,0.036125
0.033097,0.033760
0.033125,0.033556
0.032034,0.032542
0.032272,0.032709
0.034385,0.034823
0.033164,0.033426
0.033069,0.033418
0.032746,0.033178
0.032306,0.032751
0.031777,0.032298
0.031878,0.032326
0.031229,0.031592
0.034357,0.034401
0.035445,0.035416
0.033481,0.033599
0.033963,0.034016
0.032784,0.032917
0.034213,0.034386
0.033351,0.033584
0.035644,0.035919
0.038795,0.039206
0.048139,0.048531
0.043134,0.043671
0.060574,0.060904
0.040104,0.040500
0.050244,0.050693
0.043789,0.043963
0.062824,0.063202
0.035066,0.035794
0.032571,0.033143
0.033231,0.033702
0.033841,0.034363
0.031863,0.032214
0.031870,0.032236
0.031001,0.031317
0.030848,0.031280
0.031711,0.032241
0.031782,0.032338
0.031571,0.032330
0.032407,0.033025
0.031613,0.032250
0.034220,0.034606
0.032548,0.032798
0.037245,0.037605
0.043876,0.043539
0.041551,0.041414
0.039776,0.039611
0.038308,0.038138
0.038228,0.037844
0.037307,0.037089
0.036446,0.036115
0.035521,0.035423
0.035756,0.035794
0.035318,0.035305
0.034466,0.034418
0.033851,0.034012
0.032921,0.033017
0.033301,0.033413
0.032553,0.032602
0.032420,0.032587
0.031777,0.032391
0.031692,0.032228
0.031914,0.032410
0.031570,0.032080
0.031631,0.032174
0.031285,0.032023
0.030977,0.031548
0.030663,0.031292
0.031227,0.032115
0.030360,0.031261
0.030126,0.030980
0.029585,0.030365
0.028909,0.029713
0.028941,0.029543
0.028553,0.029260
0.028105,0.028852
0.033059,0.033382
0.032463,0.032865
0.031787,0.032169
0.031941,0.032496
0.031330,0.031791
0.031625,0.031988
0.030992,0.031377
0.030114,0.030461
0.030894,0.031436
0.029941,0.030481
0.030009,0.030694
0.029880,0.030530
0.029975,0.030411
0.029783,0.030391
0.030201,0.030748
0.030030,0.030691
0.032259,0.032745
0.033371,0.033931
0.034039,0.034691
0.037063,0.037551
0.035544,0.036145
0.039589,0.040283
0.035435,0.035932
0.038638,0.039241
0.040015,0.040275
0.048057,0.048158
0.037461,0.037241
0.040574,0.040787
0.036122,0.036080
0.039224,0.039470
0.034574,0.034593
0.036285,0.036509
0.042470,0.042518
0.039808,0.040049
0.036827,0.036840
0.035472,0.035714
0.034532,0.034735
0.033965,0.034020
0.033590,0.033705
0.033270,0.033373
0.036599,0.036507
0.040155,0.039951
0.037474,0.037450
0.039400,0.039383
0.035029,0.035172
0.037333,0.037523
0.035318,0.035292
0.039693,0.039986
0.045118,0.045433
0.040588,0.040465
0.037236,0.037325
0.034047,0.034474
0.033503,0.033842
0.032422,0.032583
0.032352,0.032845
0.032015,0.032342
0.034634,0.034910
0.034609,0.035196
0.033096,0.033649
0.033042,0.033435
0.031503,0.031995
0.031316,0.031732
0.030607,0.030974
0.030745,0.031131
0.031140,0.031400
0.031509,0.031843
0.031487,0.031672
0.031617,0.031957
0.031700,0.031916
0.032188,0.032515
0.031388,0.031538
0.034229,0.034379
0.038316,0.037958
0.048139,0.048145
0.042466,0.042403
0.060904,0.061005
0.038194,0.037953
0.045299,0.045347
0.043813,0.043454
0.066440,0.066529
0.033697,0.033870
0.031838,0.032051
0.033126,0.033454
0.034539,0.034754
0.032438,0.032662
0.033864,0.033985
0.031523,0.031705
0.032267,0.032547
0.032301,0.032412
0.033456,0.033629
0.032309,0.032262
0.035462,0.035636
0.031491,0.031597
0.033692,0.033830
0.031610,0.031422
0.034987,0.035143
0.033772,0.033778
0.034836,0.034996
0.031561,0.031701
0.032166,0.032375
0.030032,0.030523
0.032147,0.032395
0.029843,0.030034
0.030689,0.031107
0.038112,0.038586
0.036869,0.037279
0.035817,0.036204
0.034977,0.035523
0.033988,0.034576
0.033896,0.034323
0.033227,0.033783
0.032812,0.033411
0.033617,0.034092
0.033372,0.033992
0.032970,0.033710
0.033007,0.033658
0.032786,0.033400
0.032935,0.033519
0.031880,0.032735
0.031992,0.032575
0.034389,0.034414
0.034124,0.034289
0.033192,0.033363
0.032810,0.032832
0.032430,0.032561
0.031814,0.032008
0.032165,0.032327
0.031184,0.031461
0.033064,0.033244
0.033963,0.034178
0.032145,0.032368
0.033395,0.033756
0.033057,0.033368
0.035606,0.036059
0.032927,0.033391
0.036168,0.036885
0.037194,0.037638
0.041737,0.042617
0.037867,0.038417
0.044575,0.045337
0.037564,0.038027
0.043773,0.044360
0.036417,0.036918
0.040522,0.040991
0.037475,0.037736
0.034506,0.034546
0.033107,0.033309
0.032068,0.032180
0.031415,0.031606
0.031160,0.031252
0.030682,0.030766
0.030916,0.031084
0.030030,0.030594
0.029061,0.029698
0.028744,0.029335
0.028699,0.029220
0.027930,0.028559
0.028145,0.028655
0.027565,0.028157
0.028010,0.028511
0.033844,0.034454
0.033745,0.034054
0.033284,0.033676
0.032640,0.032966
0.032422,0.032783
0.031558,0.031991
0.032040,0.032450
0.031586,0.032016
0.031834,0.032444
0.031162,0.031663
0.031302,0.031784
0.031200,0.031778
0.030863,0.031234
0.030773,0.031383
0.030361,0.030861
0.030227,0.030755
0.036421,0.036311
0.037059,0.036563
0.035777,0.035836
0.035536,0.035660
0.035935,0.035905
0.037219,0.037313
0.036385,0.036524
0.041610,0.041847
0.034500,0.035019
0.033813,0.034357
0.030586,0.031057
0.029903,0.030294
0.029554,0.029994
0.029485,0.029767
0.028821,0.029186
0.028469,0.028722
0.041185,0.041148
0.045993,0.046052
0.042174,0.042347
0.049308,0.049438
0.041737,0.041799
0.051188,0.051368
0.041690,0.041890
0.051565,0.051849
0.043872,0.045229
0.041064,0.041729
0.038402,0.039302
0.038069,0.038839
0.036615,0.037518
0.036493,0.037319
0.034670,0.035440
0.035214,0.035891
0.035593,0.035519
0.035000,0.034880
0.034410,0.034321
0.034046,0.034031
0.033824,0.033750
0.033342,0.033135
0.032982,0.032789
0.032422,0.032395
0.031489,0.031927
0.031451,0.031986
0.030166,0.030396
0.029590,0.030044
0.029561,0.029992
0.029358,0.029843
0.028902,0.029475
0.028795,0.029291
0.033978,0.034136
0.033319,0.033375
0.032981,0.033007
0.032625,0.032753
0.032007,0.032275
0.031579,0.031795
0.031404,0.031660
0.031126,0.031363
0.032882,0.033441
0.032336,0.032963
0.032532,0.033070
0.032210,0.032774
0.032088,0.032804
0.032132,0.032705
0.031832,0.032391
0.031778,0.032386
0.033016,0.033063
0.032289,0.032369
0.031237,0.031311
0.030737,0.030941
0.031005,0.031275
0.030338,0.030479
0.030980,0.031218
0.030570,0.030775
0.038280,0.038258
0.039683,0.039611
0.037261,0.037271
0.038720,0.038780
0.037920,0.037967
0.042610,0.042871
0.039181,0.039150
0.046167,0.046532
0.036313,0.036503
0.042207,0.042829
0.035705,0.036071
0.043385,0.043742
0.034476,0.034631
0.039747,0.040061
0.034350,0.034511
0.040904,0.041202
0.035620,0.036578
0.042459,0.042944
0.034625,0.035516
0.039584,0.040049
0.035443,0.036264
0.042321,0.042847
0.034023,0.034726
0.038032,0.038517
0.037499,0.038197
0.038981,0.039444
0.037183,0.037619
0.040314,0.040732
0.035869,0.036185
0.038947,0.039256
0.035408,0.035665
0.038096,0.038437
0.033831,0.033899
0.036573,0.037049
0.034097,0.034372
0.037765,0.038343
0.033930,0.034287
0.036652,0.037002
0.034013,0.034334
0.037960,0.038435
0.036306,0.036276
0.043338,0.043783
0.032988,0.033342
0.035030,0.035388
0.034192,0.034354
0.039127,0.039497
0.032796,0.033081
0.035962,0.036351
0.033569,0.034520
0.031969,0.032655
0.031694,0.032584
0.030793,0.031511
0.030027,0.031013
0.029893,0.030548
0.030072,0.030775
0.029104,0.029803
0.029858,0.029820
0.031389,0.031474
0.029953,0.030051
0.031419,0.031556
0.030616,0.030612
0.032522,0.032843
0.031128,0.031240
0.034115,0.034391
0.030699,0.030925
0.031545,0.031872
0.030180,0.030372
0.030510,0.030864
0.028870,0.029040
0.029560,0.029671
0.029044,0.029078
0.030513,0.030776
0.030671,0.031104
0.030405,0.030697
0.029248,0.029679
0.029320,0.029590
0.029070,0.029471
0.029534,0.029893
0.028081,0.028584
0.028394,0.028666
0.031294,0.031681
0.031194,0.031450
0.030383,0.030760
0.030049,0.030427
0.029664,0.030165
0.029364,0.029588
0.029641,0.030040
0.029445,0.029817
0.031230,0.032155
0.032828,0.033414
0.031825,0.032774
0.034064,0.034644
0.032040,0.032797
0.035503,0.035904
0.031423,0.032150
0.033831,0.034536
0.034423,0.034780
0.033113,0.033660
0.030617,0.031111
0.030393,0.030809
0.029627,0.030040
0.029030,0.029354
0.029107,0.029393
0.029044,0.029297
0.030851,0.031218
0.030894,0.031128
0.030244,0.030596
0.029823,0.030258
0.029846,0.030086
0.029537,0.029825
0.029218,0.029577
0.029017,0.029277
0.032815,0.033289
0.032366,0.032815
0.031871,0.032197
0.031521,0.032247
0.030957,0.031762
0.030487,0.031244
0.029897,0.030602
0.029862,0.030548
0.034442,0.035060
0.035581,0.035564
0.035103,0.035646
0.037326,0.037380
0.035129,0.035562
0.040976,0.041256
0.035822,0.036200
0.044415,0.044867
0.034656,0.035666
0.034492,0.035053
0.030781,0.031508
0.029829,0.030623
0.028349,0.029067
0.029336,0.029939
0.027429,0.028108
0.027387,0.027728
0.028815,0.029364
0.029232,0.029636
0.029365,0.029579
0.030020,0.030308
0.028970,0.029423
0.029782,0.029964
0.029557,0.029696
0.031178,0.031553
0.029774,0.029926
0.029180,0.029478
0.027532,0.027813
0.027948,0.028233
0.027233,0.027450
0.026511,0.026718
0.026710,0.027105
0.026453,0.026750
0.028740,0.029325
0.028520,0.028917
0.027903,0.028374
0.027586,0.028036
0.027705,0.028173
0.027267,0.027639
0.027124,0.027583
0.026838,0.027338
0.032872,0.032976
0.032410,0.032648
0.031764,0.032080
0.031345,0.031484
0.031022,0.031475
0.030451,0.030782
0.029981,0.030391
0.029681,0.030010
0.028600,0.028801
0.027632,0.027719
0.027347,0.027496
0.028076,0.028222
0.027372,0.027709
0.026763,0.026898
0.026800,0.027002
0.027100,0.027353
0.035800,0.036095
0.037302,0.037623
0.034283,0.034648
0.034904,0.035316
0.033887,0.034259
0.034846,0.035329
0.034354,0.034763
0.037792,0.038261
0.044768,0.044826
0.054063,0.054228
0.049277,0.049650
0.072607,0.072724
0.040074,0.040356
0.043710,0.043857
0.047227,0.047647
0.070320,0.070534
0.032608,0.033685
0.030281,0.031041
0.029795,0.030503
0.029487,0.030318
0.029498,0.030408
0.029072,0.029838
0.029348,0.030018
0.028958,0.029634
0.031411,0.031716
0.032420,0.032621
0.030397,0.030587
0.029782,0.030124
0.029195,0.029646
0.029121,0.029509
0.029140,0.029353
0.029586,0.030042
0.029173,0.029763
0.028524,0.029084
0.027354,0.027930
0.026945,0.027382
0.026458,0.026921
0.026109,0.026660
0.025282,0.025799
0.025438,0.025800
0.031467,0.031600
0.031906,0.032026
0.031751,0.032022
0.032943,0.033099
0.033065,0.033223
0.036108,0.036400
0.035526,0.035719
0.043812,0.044194
0.034317,0.034321
0.040463,0.040797
0.036755,0.036965
0.048567,0.049078
0.034564,0.034808
0.040270,0.040553
0.035027,0.035431
0.043398,0.043796
0.036989,0.037891
0.034913,0.035422
0.033340,0.033968
0.032778,0.033424
0.031293,0.031890
0.031240,0.031870
0.030453,0.030982
0.030722,0.031244
0.032701,0.032956
0.032191,0.032831
0.031213,0.031635
0.031023,0.031386
0.030564,0.031026
0.030336,0.030629
0.029975,0.030388
0.029628,0.030043
0.032549,0.032907
0.035554,0.035614
0.034135,0.034146
0.039522,0.039694
0.035120,0.035495
0.043029,0.043326
0.035853,0.036081
0.044951,0.045387
0.036071,0.037183
0.035632,0.036122
0.030826,0.031467
0.029607,0.030282
0.029271,0.029853
0.028954,0.029464
0.028085,0.028588
0.027914,0.028440
0.028263,0.028411
0.027606,0.028021
0.027642,0.027877
0.027107,0.027510
0.026348,0.026706
0.026753,0.027144
0.027156,0.027194
0.026568,0.026935
0.032192,0.032657
0.031492,0.031782
0.030815,0.031208
0.030693,0.031078
0.029841,0.030280
0.029788,0.030119
0.029146,0.029575
0.029030,0.029363
0.028895,0.029311
0.027408,0.027523
0.027748,0.027976
0.027745,0.027948
0.027633,0.027844
0.026706,0.026980
0.027804,0.028174
0.026876,0.027240
0.027863,0.028016
0.028718,0.029005
0.028180,0.028407
0.029159,0.029554
0.028235,0.028375
0.030356,0.030717
0.029724,0.029954
0.032570,0.033025
0.034018,0.034234
0.038024,0.038479
0.033389,0.033539
0.036897,0.037323
0.034070,0.034231
0.038296,0.038658
0.032955,0.033239
0.037146,0.037587
0.032080,0.031950
0.035843,0.036208
0.032010,0.031884
0.035801,0.036058
0.031594,0.031849
0.036878,0.037140
0.031139,0.031399
0.034810,0.034940
0.038293,0.039072
0.035402,0.035784
0.033999,0.034822
0.032710,0.033230
0.031779,0.032590
0.031197,0.031588
0.030304,0.030946
0.029901,0.030390
0.031439,0.031975
0.031162,0.031683
0.030748,0.031263
0.030655,0.030944
0.030385,0.030702
0.029871,0.030282
0.029641,0.029925
0.029580,0.029757
0.029469,0.029812
0.031677,0.031742
0.030780,0.031166
0.032997,0.033468
0.031850,0.032165
0.037317,0.037724
0.031233,0.031694
0.036349,0.036785
0.033180,0.034260
0.029891,0.030298
0.027899,0.028485
0.026916,0.027694
0.026696,0.027445
0.025935,0.026575
0.025992,0.026523
0.025843,0.026316
0.035798,0.035457
0.037424,0.037163
0.036835,0.036695
0.042078,0.042175
0.041064,0.040923
0.056125,0.056439
0.038729,0.038525
0.047850,0.048247
0.039219,0.039922
0.035907,0.036488
0.031263,0.031787
0.029516,0.030000
0.028713,0.029239
0.028490,0.028923
0.028198,0.028706
0.027779,0.028334
0.029131,0.029508
0.029861,0.030246
0.028849,0.029284
0.029233,0.029779
0.029100,0.029607
0.029411,0.029817
0.028439,0.028882
0.029156,0.029655
0.028831,0.028976
0.030311,0.030496
0.028080,0.028126
0.029485,0.029777
0.028127,0.028262
0.029154,0.029450
0.028233,0.028284
0.029336,0.029684
0.036549,0.037605
0.033506,0.033996
0.031279,0.031749
0.030306,0.030960
0.029396,0.030176
0.029298,0.030085
0.029025,0.029634
0.028895,0.029520
0.031270,0.031773
0.031342,0.031738
0.030592,0.030896
0.030642,0.031152
0.030332,0.030536
0.030093,0.030467
0.030127,0.030420
0.029541,0.029789
0.038292,0.038471
0.043421,0.043760
0.038322,0.038487
0.043539,0.044060
0.039769,0.040054
0.050262,0.050797
0.037668,0.037890
0.042398,0.043251
0.033328,0.034015
0.035690,0.036168
0.030425,0.031106
0.031685,0.032309
0.029218,0.029822
0.030499,0.031036
0.028847,0.029348
0.029473,0.030079
0.034182,0.034994
0.031907,0.032304
0.029884,0.030303
0.029048,0.029630
0.029384,0.029734
0.028674,0.028895
0.028189,0.028461
0.028491,0.028732
0.028313,0.028927
0.028282,0.028791
0.027510,0.028153
0.027719,0.028307
0.027453,0.028011
0.027039,0.027682
0.026935,0.027660
0.026913,0.027500
0.029198,0.029817
0.028958,0.029553
0.029020,0.029709
0.028875,0.029325
0.028493,0.029140
0.029006,0.029692
0.028705,0.029323
0.029427,0.030040
0.034707,0.035000
0.043090,0.043548
0.040218,0.040571
0.056395,0.057027
0.034980,0.035146
0.039342,0.039718
0.039043,0.039253
0.054846,0.055353
0.034014,0.034188
0.034670,0.034854
0.032522,0.032504
0.036337,0.036679
0.031047,0.031176
0.033643,0.033956
0.030008,0.030107
0.032458,0.032745
0.040315,0.040748
0.037141,0.037689
0.033683,0.033948
0.032382,0.032872
0.031294,0.031568
0.031323,0.031818
0.030726,0.031099
0.031017,0.031494
0.034044,0.034035
0.037338,0.037484
0.030895,0.030793
0.030557,0.030699
0.028956,0.029066
0.028817,0.029030
0.027961,0.028081
0.027861,0.028166
0.026964,0.027363
0.027800,0.028368
0.027499,0.027867
0.029235,0.029614
0.027825,0.027846
0.029538,0.030014
0.028683,0.028829
0.031314,0.031726
0.034345,0.035270
0.032610,0.032922
0.031133,0.031575
0.031021,0.031352
0.030725,0.031027
0.030330,0.030821
0.030282,0.030596
0.029933,0.030508
0.032270,0.033056
0.032143,0.032731
0.030949,0.031505
0.031170,0.031714
0.030779,0.031516
0.031916,0.032433
0.031643,0.032366
0.032758,0.033318
0.028832,0.029234
0.028838,0.029392
0.027356,0.027903
0.026989,0.027520
0.026436,0.026865
0.026280,0.026627
0.025021,0.025473
0.024695,0.025212
0.026441,0.026824
0.026755,0.027148
0.025884,0.026258
0.025972,0.026310
0.025546,0.025936
0.025544,0.026149
0.025304,0.025669
0.025218,0.025652
0.023694,0.023926
0.023610,0.024090
0.023072,0.023432
0.023381,0.023649
0.023463,0.023753
0.023266,0.023797
0.022775,0.023090
0.022592,0.023062
0.031340,0.031724
0.031401,0.031834
0.030207,0.030630
0.030879,0.031289
0.030471,0.030990
0.030262,0.030610
0.029847,0.030199
0.029224,0.029654
0.030261,0.030271
0.029257,0.029132
0.028731,0.028713
0.028096,0.028018
0.027819,0.027773
0.027637,0.027720
0.028973,0.029163
0.031055,0.031006
0.039448,0.039885
0.035777,0.035573
0.052919,0.053628
0.032869,0.032843
0.040676,0.041025
0.036906,0.036893
0.053219,0.053814
0.029676,0.029869
0.040248,0.040704
0.038677,0.039239
0.042642,0.043068
0.034980,0.035426
0.036618,0.036906
0.033030,0.033654
0.034464,0.034922
0.032219,0.033046
0.038222,0.038311
0.036673,0.036769
0.039152,0.039338
0.036850,0.037112
0.041454,0.041747
0.036829,0.036974
0.042376,0.042761
0.036841,0.037103
0.040468,0.040810
0.032020,0.032441
0.034683,0.034993
0.031423,0.031737
0.034796,0.035246
0.031361,0.031634
0.035689,0.036097
0.031560,0.031743
0.045613,0.046475
0.033815,0.034178
0.032648,0.032900
0.031142,0.031506
0.030725,0.031188
0.029763,0.030279
0.029300,0.029912
0.028998,0.029643
0.030795,0.031066
0.030558,0.030954
0.030127,0.030653
0.030305,0.030729
0.029616,0.030089
0.029606,0.029925
0.028854,0.029318
0.028917,0.029308
0.031791,0.032309
0.031614,0.032247
0.031060,0.031600
0.030219,0.030895
0.030192,0.030721
0.029958,0.030452
0.029728,0.030188
0.029406,0.029908
0.032582,0.033013
0.034103,0.034742
0.032218,0.032685
0.032952,0.033498
0.032239,0.032714
0.034777,0.035201
0.032795,0.033113
0.036486,0.036854
0.035272,0.035705
0.032203,0.032269
0.030461,0.030470
0.030059,0.030356
0.029192,0.029351
0.029109,0.029410
0.028804,0.029138
0.028918,0.029348
0.028345,0.028688
0.027763,0.028097
0.026613,0.027089
0.027075,0.027443
0.026341,0.026825
0.026837,0.027378
0.026443,0.026769
0.026218,0.026711
0.031440,0.032201
0.029774,0.030090
0.028198,0.028568
0.027655,0.028071
0.027524,0.027945
0.027245,0.027656
0.026833,0.027277
0.026825,0.027188
0.027296,0.027564
0.027465,0.027888
0.026627,0.026942
0.026332,0.026699
0.025890,0.026227
0.025829,0.026234
0.026154,0.026423
0.026924,0.027417
0.028343,0.028301
0.031563,0.032197
0.030398,0.030472
0.037210,0.037913
0.032254,0.032632
0.040475,0.041103
0.032837,0.032895
0.040495,0.040990
0.034375,0.034532
0.032531,0.032737
0.031056,0.030953
0.030722,0.030656
0.029400,0.029297
0.029014,0.028917
0.028806,0.028860
0.028588,0.028637
0.027203,0.027914
0.026714,0.027211
0.025963,0.026451
0.025859,0.026329
0.025396,0.025840
0.025084,0.025640
0.025093,0.025557
0.024838,0.025516
0.024672,0.025060
0.024583,0.025052
0.023712,0.024177
0.024236,0.024752
0.024698,0.025160
0.024992,0.025688
0.023883,0.024206
0.024706,0.025510
0.029732,0.030065
0.028672,0.029064
0.027906,0.028354
0.027295,0.027763
0.026927,0.027480
0.026929,0.027483
0.026914,0.027360
0.026560,0.027103
0.025219,0.025564
0.025910,0.026457
0.024581,0.025114
0.024700,0.025260
0.024183,0.024578
0.024124,0.024643
0.023528,0.024030
0.023835,0.024288
0.027625,0.028004
0.028552,0.029103
0.027947,0.028180
0.028987,0.029451
0.029052,0.029528
0.032364,0.032949
0.030108,0.030478
0.034645,0.035022
0.033519,0.033517
0.042224,0.042654
0.037035,0.036973
0.054489,0.055014
0.033164,0.032937
0.039929,0.040213
0.037358,0.037179
0.054008,0.054367
0.031610,0.031973
0.031730,0.031882
0.030306,0.030445
0.031602,0.031832
0.028757,0.028890
0.029178,0.029514
0.027653,0.027751
0.028347,0.028616
0.036288,0.036702
0.033874,0.034328
0.031878,0.032239
0.030303,0.030855
0.029180,0.029649
0.028646,0.029143
0.028012,0.028522
0.027700,0.028255
0.028170,0.028642
0.031689,0.031481
0.029885,0.030306
0.034140,0.034124
0.029719,0.029998
0.033757,0.033819
0.028373,0.028771
0.032992,0.033287
0.030422,0.030863
0.034615,0.034896
0.028726,0.029162
0.031127,0.031399
0.028690,0.029207
0.031512,0.031804
0.027366,0.027662
0.029389,0.029722
0.028839,0.029357
0.030044,0.030524
0.026769,0.027305
0.027745,0.028285
0.026544,0.027041
0.027927,0.028381
0.026080,0.026450
0.026729,0.027251
0.027459,0.027801
0.026061,0.026376
0.025428,0.025616
0.025074,0.025524
0.025049,0.025448
0.024508,0.024832
0.024229,0.024524
0.023786,0.024122
0.027839,0.028123
0.027231,0.027407
0.026999,0.027293
0.026886,0.027144
0.026623,0.026834
0.026687,0.026922
0.026269,0.026493
0.026209,0.026648
0.026817,0.027403
0.027402,0.027929
0.026685,0.027153
0.026657,0.027145
0.026747,0.027184
0.027301,0.027762
0.027558,0.027908
0.028396,0.028886
0.028506,0.028984
0.028312,0.028650
0.028437,0.029068
0.028301,0.028918
0.028230,0.028754
0.028342,0.028937
0.027322,0.027943
0.027112,0.027751
0.031006,0.031243
0.032897,0.033420
0.030833,0.031108
0.032941,0.033364
0.031251,0.031768
0.034952,0.035409
0.031530,0.031788
0.034539,0.034994
0.036865,0.037012
0.046748,0.047153
0.037748,0.037819
0.048844,0.049384
0.037018,0.037236
0.047528,0.048014
0.036437,0.036425
0.046605,0.046956
0.036987,0.036925
0.044673,0.045085
0.035784,0.035797
0.044030,0.044299
0.034885,0.035087
0.043501,0.043540
0.034514,0.034532
0.043083,0.043268
0.033552,0.034495
0.030820,0.031527
0.028647,0.029281
0.027163,0.027862
0.026813,0.027346
0.025903,0.026528
0.025008,0.025537
0.024614,0.025183
0.028719,0.028671
0.029143,0.029197
0.029098,0.029180
0.031830,0.032109
0.030824,0.031198
0.035996,0.036282
0.031640,0.031592
0.038268,0.038595
0.032627,0.032749
0.038838,0.039174
0.031198,0.031366
0.034900,0.035239
0.030404,0.030693
0.034542,0.035027
0.030875,0.030900
0.035418,0.035883
0.029306,0.029792
0.028848,0.029298
0.026974,0.027567
0.027048,0.027536
0.026196,0.026648
0.027124,0.027506
0.025756,0.026057
0.026006,0.026403
0.029616,0.030242
0.029088,0.029542
0.028028,0.028305
0.027571,0.027834
0.027597,0.027874
0.027222,0.027649
0.026828,0.027240
0.026388,0.026699
0.029387,0.029326
0.028636,0.028573
0.028534,0.028412
0.027567,0.027616
0.027600,0.027616
0.026998,0.026937
0.026345,0.026331
0.026049,0.026269
0.026940,0.026953
0.027114,0.027294
0.026471,0.026563
0.026228,0.026406
0.026832,0.026971
0.026339,0.026642
0.025526,0.025707
0.025823,0.025944
0.025905,0.026689
0.025423,0.026065
0.025274,0.025816
0.025107,0.025584
0.024050,0.024690
0.024135,0.024615
0.023342,0.023988
0.023565,0.024094
0.026905,0.027383
0.026818,0.027330
0.026481,0.026894
0.026442,0.027045
0.026492,0.027130
0.026989,0.027604
