train_loss,train_loss_det
0.334673,0.334673
0.343142,0.343142
0.325919,0.325919
0.328633,0.328633
0.329380,0.329380
0.328577,0.328577
0.315034,0.315034
0.317897,0.317897
0.310018,0.310018
0.318480,0.318480
0.325109,0.325109
0.348974,0.348974
0.339532,0.339532
0.340909,0.340909
0.333074,0.333074
0.334287,0.334287
0.313838,0.313838
0.337582,0.337582
0.339502,0.339502
0.318525,0.318525
0.340682,0.340682
0.335225,0.335225
0.320825,0.320825
0.338716,0.338716
0.344532,0.344532
0.321098,0.321098
0.321553,0.321553
0.317475,0.317475
0.313910,0.313910
0.325722,0.325722
0.316389,0.316389
0.336228,0.336228
0.318031,0.318031
0.330519,0.330519
0.313438,0.313438
0.319026,0.319026
0.318312,0.318312
0.317813,0.317813
0.315997,0.315997
0.322075,0.322075
0.324535,0.324535
0.332906,0.332906
0.334388,0.334388
0.333485,0.333485
0.334739,0.334739
0.338558,0.338558
0.321522,0.321522
0.336789,0.336789
0.335421,0.335421
0.330761,0.330761
0.328470,0.328470
0.332394,0.332394
0.323394,0.323394
0.311628,0.311628
0.335393,0.335393
0.321860,0.321860
0.336021,0.336021
0.324607,0.324607
0.329542,0.329542
0.329941,0.329941
0.349382,0.349382
0.330774,0.330774
0.312665,0.312665
0.322621,0.322621
0.321801,0.321801
0.321911,0.321911
0.313567,0.313567
0.319944,0.319944
0.327443,0.327443
0.341587,0.341587
0.335214,0.335214
0.329092,0.329092
0.356498,0.356498
0.314930,0.314930
0.323723,0.323723
0.309860,0.309860
0.312377,0.312377
0.342752,0.342752
0.338111,0.338111
0.328492,0.328492
0.325279,0.325279
0.325686,0.325686
0.318354,0.318354
0.330483,0.330483
0.332694,0.332694
0.335888,0.335888
0.343047,0.343047
0.318218,0.318218
0.333825,0.333825
0.305806,0.305806
0.327634,0.327634
0.323980,0.323980
0.329183,0.329183
0.326479,0.326479
0.338215,0.338215
0.338879,0.338879
0.332463,0.332463
0.333811,0.333811
0.319499,0.319499
0.328675,0.328675
0.335203,0.335203
0.328923,0.328923
0.319430,0.319430
0.325704,0.325704
0.340048,0.340048
0.324398,0.324398
0.327998,0.327998
0.337046,0.337046
0.333760,0.333760
0.328170,0.328170
0.322960,0.322960
0.325299,0.325299
0.318306,0.318306
0.320159,0.320159
0.335887,0.335887
0.318809,0.318809
0.309386,0.309386
0.309009,0.309009
0.318151,0.318151
0.316266,0.316266
0.324430,0.324430
0.331335,0.331335
0.336305,0.336305
0.349819,0.349819
0.330016,0.330016
0.336091,0.336091
0.340497,0.340497
0.325800,0.325800
0.320690,0.320690
0.325427,0.325427
0.335794,0.335794
0.330264,0.330264
0.329193,0.329193
0.327914,0.327914
0.331459,0.331459
0.333506,0.333506
0.332014,0.332014
0.317478,0.317478
0.345332,0.345332
0.326865,0.326865
0.322634,0.322634
0.343162,0.343162
0.338528,0.338528
0.328077,0.328077
0.336641,0.336641
0.335015,0.335015
0.317004,0.317004
0.325475,0.325475
0.332820,0.332820
0.340128,0.340128
0.339565,0.339565
0.321545,0.321545
0.351108,0.351108
0.332604,0.332604
0.330053,0.330053
0.313323,0.313323
0.319369,0.319369
0.317997,0.317997
0.332774,0.332774
0.343585,0.343585
0.323079,0.323079
0.330428,0.330428
0.323170,0.323170
0.320726,0.320726
0.341528,0.341528
0.321209,0.321209
0.327481,0.327481
0.314579,0.314579
0.336291,0.336291
0.330509,0.330509
0.335193,0.335193
0.337029,0.337029
0.344961,0.344961
0.328541,0.328541
0.318286,0.318286
0.335864,0.335864
0.328839,0.328839
0.343021,0.343021
0.322047,0.322047
0.321536,0.321536
0.322331,0.322331
0.336370,0.336370
0.315651,0.315651
0.328571,0.328571
0.323362,0.323362
0.316992,0.316992
0.343174,0.343174
0.336756,0.336756
0.321463,0.321463
0.336993,0.336993
0.323161,0.323161
0.343143,0.343143
0.350875,0.350875
0.330347,0.330347
0.328457,0.328457
0.323904,0.323904
0.331683,0.331683
0.338517,0.338517
0.341738,0.341738
0.317455,0.317455
0.322585,0.322585
0.322474,0.322474
0.324239,0.324239
0.326227,0.326227
0.332495,0.332495
0.320358,0.320358
0.328053,0.328053
0.321192,0.321192
0.318990,0.318990
0.339077,0.339077
0.346992,0.346992
0.314894,0.314894
0.325261,0.325261
0.336611,0.336611
0.325868,0.325868
0.329327,0.329327
0.327618,0.327618
0.336051,0.336051
0.335337,0.335337
0.320295,0.320295
0.332338,0.332338
0.318680,0.318680
0.328505,0.328505
0.325657,0.325657
0.327453,0.327453
0.316887,0.316887
0.312233,0.312233
0.331971,0.331971
0.343074,0.343074
0.315623,0.315623
0.328945,0.328945
0.324470,0.324470
0.315681,0.315681
0.318458,0.318458
0.343869,0.343869
0.327521,0.327521
0.314163,0.314163
0.313516,0.313516
0.312298,0.312298
0.330834,0.330834
0.318415,0.318415
0.346021,0.346021
0.324410,0.324410
0.318196,0.318196
0.340434,0.340434
0.320464,0.320464
0.342626,0.342626
0.335148,0.335148
0.320964,0.320964
0.330331,0.330331
0.339443,0.339443
0.328313,0.328313
0.318247,0.318247
0.320094,0.320094
0.314534,0.314534
0.319361,0.319361
0.329877,0.329877
0.325171,0.325171
0.342045,0.342045
0.333678,0.333678
0.311658,0.311658
0.323905,0.323905
0.311369,0.311369
0.316304,0.316304
0.335591,0.335591
0.331248,0.331248
0.343504,0.343504
0.314453,0.314453
0.340568,0.340568
0.324803,0.324803
0.330669,0.330669
0.336453,0.336453
0.318262,0.318262
0.339383,0.339383
0.321586,0.321586
0.318207,0.318207
0.334765,0.334765
0.325326,0.325326
0.308902,0.308902
0.309914,0.309914
0.328070,0.328070
0.328964,0.328964
0.323593,0.323593
0.328087,0.328087
0.318406,0.318406
0.335995,0.335995
0.324279,0.324279
0.342174,0.342174
0.324259,0.324259
0.316932,0.316932
0.338958,0.338958
0.331006,0.331006
0.334580,0.334580
0.312805,0.312805
0.321088,0.321088
0.306681,0.306681
0.346919,0.346919
0.333438,0.333438
0.339415,0.339415
0.334285,0.334285
0.314886,0.314886
0.333338,0.333338
0.325322,0.325322
0.334921,0.334921
0.317729,0.317729
0.309246,0.309246
0.334544,0.334544
0.336692,0.336692
0.341679,0.341679
0.348743,0.348743
0.305412,0.305412
0.319048,0.319048
0.341324,0.341324
0.324259,0.324259
0.321668,0.321668
0.317622,0.317622
0.319270,0.319270
0.329175,0.329175
0.307609,0.307609
0.329285,0.329285
0.323364,0.323364
0.334141,0.334141
0.330037,0.330037
0.313625,0.313625
0.329648,0.329648
0.324378,0.324378
0.333549,0.333549
0.328244,0.328244
0.322653,0.322653
0.317854,0.317854
0.330202,0.330202
0.321976,0.321976
0.333741,0.333741
0.310926,0.310926
0.313597,0.313597
0.337721,0.337721
0.328248,0.328248
0.339645,0.339645
0.348936,0.348936
0.312319,0.312319
0.343179,0.343179
0.305449,0.305449
0.344040,0.344040
0.325290,0.325290
0.326783,0.326783
0.309475,0.309475
0.315948,0.315948
0.332401,0.332401
0.321773,0.321773
0.332310,0.332310
0.321339,0.321339
0.309804,0.309804
0.320152,0.320152
0.318165,0.318165
0.324749,0.324749
0.318856,0.318856
0.325790,0.325790
0.326204,0.326204
0.322213,0.322213
0.324963,0.324963
0.310968,0.310968
0.341908,0.341908
0.336614,0.336614
0.330466,0.330466
0.355361,0.355361
0.330531,0.330531
0.332277,0.332277
0.332604,0.332604
0.343571,0.343571
0.332215,0.332215
0.331109,0.331109
0.345523,0.345523
0.349465,0.349465
0.341046,0.341046
0.325805,0.325805
0.330728,0.330728
0.333910,0.333910
0.328615,0.328615
0.324962,0.324962
0.325258,0.325258
0.309808,0.309808
0.326492,0.326492
0.313628,0.313628
0.325902,0.325902
0.324191,0.324191
0.318157,0.318157
0.316232,0.316232
0.323099,0.323099
0.329446,0.329446
0.321164,0.321164
0.323916,0.323916
0.317519,0.317519
0.295771,0.295771
0.305470,0.305470
0.284156,0.284156
0.275537,0.275537
0.245639,0.245639
0.251934,0.251934
0.247309,0.247309
0.234736,0.234736
0.220084,0.220084
0.233025,0.233025
0.230093,0.230093
0.240870,0.240870
0.215741,0.215741
0.222915,0.222915
0.217579,0.217579
0.213568,0.213568
0.205984,0.205984
0.212933,0.212933
0.215042,0.215042
0.224220,0.224220
0.210802,0.210802
0.223639,0.223639
0.201573,0.201573
0.212872,0.212872
0.214270,0.214270
0.205723,0.205723
0.220179,0.220179
0.208510,0.208510
0.205486,0.205486
0.204004,0.204004
0.211267,0.211267
0.196366,0.196366
0.202983,0.202983
0.198099,0.198099
0.207719,0.207719
0.200238,0.200238
0.199909,0.199909
0.193736,0.193736
0.191704,0.191704
0.204279,0.204279
0.196762,0.196762
0.201884,0.201884
0.188977,0.188977
0.191120,0.191120
0.189767,0.189767
0.182841,0.182841
0.179702,0.179702
0.178480,0.178480
0.172677,0.172677
0.180804,0.180804
0.189998,0.189998
0.177873,0.177873
0.183846,0.183846
0.169245,0.169245
0.175750,0.175750
0.184776,0.184776
0.177401,0.177401
0.178914,0.178914
0.163895,0.163895
0.169848,0.169848
0.163051,0.163051
0.159609,0.159609
0.166085,0.166085
0.162041,0.162041
0.161894,0.161894
0.159960,0.159960
0.159735,0.159735
0.155776,0.155776
0.166765,0.166765
0.152426,0.152426
0.146151,0.146151
0.158956,0.158956
0.151168,0.151168
0.145028,0.145028
0.152663,0.152663
0.147589,0.147589
0.151550,0.151550
0.141702,0.141702
0.148140,0.148140
0.149355,0.149355
0.144919,0.144919
0.145311,0.145311
0.133974,0.133974
0.143044,0.143044
0.145328,0.145328
0.136739,0.136739
0.140383,0.140383
0.129449,0.129449
0.130732,0.130732
0.134074,0.134074
0.141615,0.141615
0.126769,0.126769
0.134799,0.134799
0.127263,0.127263
0.126554,0.126554
0.142230,0.142230
0.133700,0.133700
0.140353,0.140353
0.127433,0.127433
0.129995,0.129995
0.128779,0.128779
0.122305,0.122305
0.128033,0.128033
0.123820,0.123820
0.121302,0.121302
0.124131,0.124131
0.126545,0.126545
0.126229,0.126229
0.131844,0.131844
0.123802,0.123802
0.123676,0.123676
0.116455,0.116455
0.126475,0.126475
0.131637,0.131637
0.112248,0.112248
0.117721,0.117721
0.118132,0.118132
0.116816,0.116816
0.131814,0.131814
0.111968,0.111968
0.111291,0.111291
0.129283,0.129283
0.119762,0.119762
0.110317,0.110317
0.116438,0.116438
0.118199,0.118199
0.120565,0.120565
0.129891,0.129891
0.114789,0.114789
0.123019,0.123019
0.125980,0.125980
0.108859,0.108859
0.111748,0.111748
0.125699,0.125699
0.117229,0.117229
0.112219,0.112219
0.118851,0.118851
0.111480,0.111480
0.115141,0.115141
0.115440,0.115440
0.113813,0.113813
0.110046,0.110046
0.116249,0.116249
0.113240,0.113240
0.110692,0.110692
0.107743,0.107743
0.112752,0.112752
0.126138,0.126138
0.111235,0.111235
0.118874,0.118874
0.120223,0.120223
0.115733,0.115733
0.111611,0.111611
0.115851,0.115851
0.112826,0.112826
0.116180,0.116180
0.104114,0.104114
0.100776,0.100776
0.112662,0.112662
0.112511,0.112511
0.110691,0.110691
0.106110,0.106110
0.110971,0.110971
0.111119,0.111119
0.103644,0.103644
0.109417,0.109417
0.110964,0.110964
0.104773,0.104773
0.104829,0.104829
0.109860,0.109860
0.108459,0.108459
0.099673,0.099673
0.108624,0.108624
0.113085,0.113085
0.099727,0.099727
0.105625,0.105625
0.116635,0.116635
0.105303,0.105303
0.116065,0.116065
0.119048,0.119048
0.110684,0.110684
0.112524,0.112524
0.105446,0.105446
0.114151,0.114151
0.107338,0.107338
0.117526,0.117526
0.109791,0.109791
0.111126,0.111126
0.107499,0.107499
0.107364,0.107364
0.102365,0.102365
0.104600,0.104600
0.117515,0.117515
0.107561,0.107561
0.114924,0.114924
0.110660,0.110660
0.109214,0.109214
0.115067,0.115067
0.129542,0.129542
0.099447,0.099447
0.103420,0.103420
0.107222,0.107222
0.104996,0.104996
0.096379,0.096379
0.110339,0.110339
0.099770,0.099770
0.107259,0.107259
0.104260,0.104260
0.111451,0.111451
0.108471,0.108471
0.112912,0.112912
0.104189,0.104189
0.102842,0.102842
0.103266,0.103266
0.117589,0.117589
0.099295,0.099295
0.106788,0.106788
0.103991,0.103991
0.112244,0.112244
0.104665,0.104665
0.099729,0.099729
0.107065,0.107065
0.105862,0.105862
0.103088,0.103088
0.108930,0.108930
0.109261,0.109261
0.106576,0.106576
0.106017,0.106017
0.105317,0.105317
0.110368,0.110368
0.106260,0.106260
0.099419,0.099419
0.118903,0.118903
0.103864,0.103864
0.112667,0.112667
0.104347,0.104347
0.108732,0.108732
0.104905,0.104905
0.104187,0.104187
0.111757,0.111757
0.121571,0.121571
0.097317,0.097317
0.100754,0.100754
0.102837,0.102837
0.101475,0.101475
0.093824,0.093824
0.094936,0.094936
0.107106,0.107106
0.101820,0.101820
0.102274,0.102274
0.099385,0.099385
0.099823,0.099823
0.098170,0.098170
0.095385,0.095385
0.094207,0.094207
0.108091,0.108091
0.104671,0.104671
0.095587,0.095587
0.109676,0.109676
0.091135,0.091135
0.102448,0.102448
0.099948,0.099948
0.107128,0.107128
0.091221,0.091221
0.107761,0.107761
0.099020,0.099020
0.091028,0.091028
0.089952,0.089952
0.093527,0.093527
0.107198,0.107198
0.106416,0.106416
0.099157,0.099157
0.102733,0.102733
0.097380,0.097380
0.097993,0.097993
0.102402,0.102402
0.107555,0.107555
0.108807,0.108807
0.098831,0.098831
0.096894,0.096894
0.095329,0.095329
0.099974,0.099974
0.108940,0.108940
0.102027,0.102027
0.105653,0.105653
0.097090,0.097090
0.098633,0.098633
0.105227,0.105227
0.113190,0.113190
0.101681,0.101681
0.114666,0.114666
0.095322,0.095322
0.102118,0.102118
0.103409,0.103409
0.116228,0.116228
0.111977,0.111977
0.117466,0.117466
0.109913,0.109913
0.103802,0.103802
0.110439,0.110439
0.103798,0.103798
0.103489,0.103489
0.098723,0.098723
0.099410,0.099410
0.111817,0.111817
0.110667,0.110667
0.106429,0.106429
0.111407,0.111407
0.112124,0.112124
0.105811,0.105811
0.111323,0.111323
0.103759,0.103759
0.109007,0.109007
0.110268,0.110268
0.115501,0.115501
0.096700,0.096700
0.099769,0.099769
0.092727,0.092727
0.102475,0.102475
0.102686,0.102686
0.107149,0.107149
0.106959,0.106959
0.104210,0.104210
0.099580,0.099580
0.107648,0.107648
0.105855,0.105855
0.095392,0.095392
0.092688,0.092688
0.094923,0.094923
0.104277,0.104277
0.111363,0.111363
0.100276,0.100276
0.100362,0.100362
0.100832,0.100832
0.099135,0.099135
0.093874,0.093874
0.091795,0.091795
0.103229,0.103229
0.092252,0.092252
0.093675,0.093675
0.103829,0.103829
0.095942,0.095942
0.089843,0.089843
0.091874,0.091874
0.099187,0.099187
0.105155,0.105155
0.101430,0.101430
0.100960,0.100960
0.101149,0.101149
0.098026,0.098026
0.098153,0.098153
0.092910,0.092910
0.092060,0.092060
0.104894,0.104894
0.099944,0.099944
0.102514,0.102514
0.091682,0.091682
0.100373,0.100373
0.091528,0.091528
0.098236,0.098236
0.099131,0.099131
0.094754,0.094754
0.103648,0.103648
0.094560,0.094560
0.101321,0.101321
0.102802,0.102802
0.112239,0.112239
0.095527,0.095527
0.100448,0.100448
0.097749,0.097749
0.101880,0.101880
0.094304,0.094304
0.095095,0.095095
0.102473,0.102473
0.103639,0.103639
0.091323,0.091323
0.094029,0.094029
0.095422,0.095422
0.098923,0.098923
0.098221,0.098221
0.105331,0.105331
0.093440,0.093440
0.097968,0.097968
0.099603,0.099603
0.100594,0.100594
0.104076,0.104076
0.106324,0.106324
0.099063,0.099063
0.093853,0.093853
0.093873,0.093873
0.090721,0.090721
0.101333,0.101333
0.097074,0.097074
0.105155,0.105155
0.110187,0.110187
0.088069,0.088069
0.087632,0.087632
0.088173,0.088173
0.092739,0.092739
0.098706,0.098706
0.087967,0.087967
0.100783,0.100783
0.092912,0.092912
0.097946,0.097946
0.095625,0.095625
0.093248,0.093248
0.092179,0.092179
0.094563,0.094563
0.097276,0.097276
0.092401,0.092401
0.104697,0.104697
0.087596,0.087596
0.098795,0.098795
0.098629,0.098629
0.100197,0.100197
0.094660,0.094660
0.096964,0.096964
0.092820,0.092820
0.096549,0.096549
0.099919,0.099919
0.092833,0.092833
0.100362,0.100362
0.102909,0.102909
0.097205,0.097205
0.098096,0.098096
0.087411,0.087411
0.089552,0.089552
0.095404,0.095404
0.097862,0.097862
0.094502,0.094502
0.102579,0.102579
0.090217,0.090217
0.090916,0.090916
0.099239,0.099239
0.101604,0.101604
0.098590,0.098590
0.091526,0.091526
0.092012,0.092012
0.093035,0.093035
0.088273,0.088273
0.093697,0.093697
0.100206,0.100206
0.098694,0.098694
0.096939,0.096939
0.101420,0.101420
0.092371,0.092371
0.085503,0.085503
0.092441,0.092441
0.096146,0.096146
0.095003,0.095003
0.095223,0.095223
0.089725,0.089725
0.098147,0.098147
0.091200,0.091200
0.090024,0.090024
0.086577,0.086577
0.090907,0.090907
0.091062,0.091062
0.096832,0.096832
0.093187,0.093187
0.093623,0.093623
0.095010,0.095010
0.100056,0.100056
0.093047,0.093047
0.103928,0.103928
0.097470,0.097470
0.089565,0.089565
0.090379,0.090379
0.101169,0.101169
0.094195,0.094195
0.095432,0.095432
0.093743,0.093743
0.092087,0.092087
0.094590,0.094590
0.088829,0.088829
0.092288,0.092288
0.090950,0.090950
0.088000,0.088000
0.090952,0.090952
0.095334,0.095334
0.094809,0.094809
0.092957,0.092957
0.085643,0.085643
0.086606,0.086606
0.087015,0.087015
0.102300,0.102300
0.110672,0.110672
0.086827,0.086827
0.094847,0.094847
0.092486,0.092486
0.097826,0.097826
0.091887,0.091887
0.084640,0.084640
0.093550,0.093550
0.097238,0.097238
0.097004,0.097004
0.090577,0.090577
0.088287,0.088287
0.092991,0.092991
0.095221,0.095221
0.084379,0.084379
0.093140,0.093140
0.093151,0.093151
0.086110,0.086110
0.093207,0.093207
0.083182,0.083182
0.095011,0.095011
0.094884,0.094884
0.094486,0.094486
0.100860,0.100860
0.102578,0.102578
0.095844,0.095844
0.088344,0.088344
0.096136,0.096136
0.102674,0.102674
0.089885,0.089885
0.094677,0.094677
0.095442,0.095442
0.093890,0.093890
0.088203,0.088203
0.100228,0.100228
0.090546,0.090546
0.083831,0.083831
0.085286,0.085286
0.083505,0.083505
0.090584,0.090584
0.086030,0.086030
0.087297,0.087297
0.088093,0.088093
0.086017,0.086017
0.083805,0.083805
0.091158,0.091158
0.094061,0.094061
0.092799,0.092799
0.084270,0.084270
0.083207,0.083207
0.090688,0.090688
0.091907,0.091907
0.092730,0.092730
0.085083,0.085083
0.083987,0.083987
0.085349,0.085349
0.099445,0.099445
0.087658,0.087658
0.086226,0.086226
0.085505,0.085505
0.089120,0.089120
0.083007,0.083007
0.083659,0.083659
0.091933,0.091933
0.091633,0.091633
0.085603,0.085603
0.086153,0.086153
0.098047,0.098047
0.101614,0.101614
0.082253,0.082253
0.080121,0.080121
0.087863,0.087863
0.090927,0.090927
0.082487,0.082487
0.080233,0.080233
0.079820,0.079820
0.091816,0.091816
0.087079,0.087079
0.081803,0.081803
0.086283,0.086283
0.099490,0.099490
0.096839,0.096839
0.092162,0.092162
0.083201,0.083201
0.099443,0.099443
0.087360,0.087360
0.101025,0.101025
0.081895,0.081895
0.091380,0.091380
0.084740,0.084740
0.079990,0.079990
0.097288,0.097288
0.084124,0.084124
0.093959,0.093959
0.093126,0.093126
0.091285,0.091285
0.100670,0.100670
0.088634,0.088634
0.085178,0.085178
0.079628,0.079628
0.089675,0.089675
0.098434,0.098434
0.080594,0.080594
0.096084,0.096084
0.097139,0.097139
0.084255,0.084255
0.089397,0.089397
0.084632,0.084632
0.092999,0.092999
0.092340,0.092340
0.095644,0.095644
0.097395,0.097395
0.103082,0.103082
0.106314,0.106314
0.106259,0.106259
0.086579,0.086579
0.092388,0.092388
0.093167,0.093167
0.115386,0.115386
0.087242,0.087242
0.084284,0.084284
0.087147,0.087147
0.074906,0.074906
0.083024,0.083024
0.090518,0.090518
0.092794,0.092794
0.097624,0.097624
0.098955,0.098955
0.098186,0.098186
0.084073,0.084073
0.089815,0.089815
0.086400,0.086400
0.093009,0.093009
0.103369,0.103369
0.097504,0.097504
0.081176,0.081176
0.085900,0.085900
0.087187,0.087187
0.087309,0.087309
0.090551,0.090551
0.089266,0.089266
0.092598,0.092598
0.087363,0.087363
0.086493,0.086493
0.100076,0.100076
0.094538,0.094538
0.118999,0.118999
0.075596,0.075596
0.091800,0.091800
0.094672,0.094672
0.096219,0.096219
0.085082,0.085082
0.089640,0.089640
0.085021,0.085021
0.089743,0.089743
0.087311,0.087311
0.083404,0.083404
0.085625,0.085625
0.096595,0.096595
0.087713,0.087713
0.087922,0.087922
0.084325,0.084325
0.095860,0.095860
0.096780,0.096780
0.099602,0.099602
0.089738,0.089738
0.087359,0.087359
0.081276,0.081276
0.090828,0.090828
0.080711,0.080711
0.077935,0.077935
0.090678,0.090678
0.079903,0.079903
0.075383,0.075383
0.092134,0.092134
0.082055,0.082055
0.081345,0.081345
0.082244,0.082244
0.093834,0.093834
0.088968,0.088968
0.081269,0.081269
0.085521,0.085521
0.088758,0.088758
0.079795,0.079795
0.087839,0.087839
0.079726,0.079726
0.086935,0.086935
0.084491,0.084491
0.085961,0.085961
0.085180,0.085180
0.092039,0.092039
0.085867,0.085867
0.091063,0.091063
0.117756,0.117756
0.088644,0.088644
0.090621,0.090621
0.098886,0.098886
0.122962,0.122962
0.088012,0.088012
0.083447,0.083447
0.081312,0.081312
0.083832,0.083832
0.089971,0.089971
0.105452,0.105452
0.102606,0.102606
0.077460,0.077460
0.081104,0.081104
0.081068,0.081068
0.083467,0.083467
0.081253,0.081253
0.103882,0.103882
0.103831,0.103831
0.099355,0.099355
0.095470,0.095470
0.088825,0.088825
0.096752,0.096752
0.084381,0.084381
0.095040,0.095040
0.091948,0.091948
0.091241,0.091241
0.096644,0.096644
0.106516,0.106516
0.091792,0.091792
0.093342,0.093342
0.089798,0.089798
0.085547,0.085547
0.091325,0.091325
0.105202,0.105202
0.089426,0.089426
0.092436,0.092436
0.083635,0.083635
0.094042,0.094042
0.081529,0.081529
0.089523,0.089523
0.092464,0.092464
0.087726,0.087726
0.087499,0.087499
0.093764,0.093764
0.092799,0.092799
0.097587,0.097587
0.088258,0.088258
0.095761,0.095761
0.094206,0.094206
0.090283,0.090283
0.085876,0.085876
0.092574,0.092574
0.091562,0.091562
0.092612,0.092612
0.080787,0.080787
0.092329,0.092329
0.089521,0.089521
0.093513,0.093513
0.087369,0.087369
0.087945,0.087945
0.089522,0.089522
0.094291,0.094291
0.087285,0.087285
0.086827,0.086827
0.079595,0.079595
0.081621,0.081621
0.086518,0.086518
0.084142,0.084142
0.081545,0.081545
0.085499,0.085499
0.084157,0.084157
0.080723,0.080723
0.082102,0.082102
0.111119,0.111119
0.085177,0.085177
0.078941,0.078941
0.086717,0.086717
0.085945,0.085945
0.090287,0.090287
0.094648,0.094648
0.089805,0.089805
0.098524,0.098524
0.092408,0.092408
0.080124,0.080124
0.086026,0.086026
0.082372,0.082372
0.074381,0.074381
0.078973,0.078973
0.074921,0.074921
0.086771,0.086771
0.080428,0.080428
0.081994,0.081994
0.070607,0.070607
0.091983,0.091983
0.078225,0.078225
0.075701,0.075701
0.067411,0.067411
0.076291,0.076291
0.084329,0.084329
0.082687,0.082687
0.070382,0.070382
0.081926,0.081926
0.078596,0.078596
0.078584,0.078584
0.073009,0.073009
0.079125,0.079125
0.072639,0.072639
0.085094,0.085094
0.080388,0.080388
0.096041,0.096041
0.085012,0.085012
0.088459,0.088459
0.070251,0.070251
0.078812,0.078812
0.076250,0.076250
0.090326,0.090326
0.079945,0.079945
0.082571,0.082571
0.080409,0.080409
0.082016,0.082016
0.079940,0.079940
0.099702,0.099702
0.079173,0.079173
0.071844,0.071844
0.078746,0.078746
0.068581,0.068581
0.077672,0.077672
0.066745,0.066745
0.076638,0.076638
0.078670,0.078670
0.092755,0.092755
0.088680,0.088680
0.076714,0.076714
0.073641,0.073641
0.071426,0.071426
0.077986,0.077986
0.070933,0.070933
0.071117,0.071117
0.070453,0.070453
0.065585,0.065585
0.065751,0.065751
0.069077,0.069077
0.074798,0.074798
0.070150,0.070150
0.078496,0.078496
0.081281,0.081281
0.066475,0.066475
0.071923,0.071923
0.075057,0.075057
0.078784,0.078784
0.068482,0.068482
0.069435,0.069435
0.069634,0.069634
0.086741,0.086741
0.078642,0.078642
0.074990,0.074990
0.069118,0.069118
0.077466,0.077466
0.073957,0.073957
0.077480,0.077480
0.066876,0.066876
0.073132,0.073132
0.066030,0.066030
0.073872,0.073872
0.068410,0.068410
0.069338,0.069338
0.064400,0.064400
0.074468,0.074468
0.071331,0.071331
0.068088,0.068088
0.070920,0.070920
0.076048,0.076048
0.079603,0.079603
0.070349,0.070349
0.072766,0.072766
0.063242,0.063242
0.063212,0.063212
0.065418,0.065418
0.074526,0.074526
0.063472,0.063472
0.066375,0.066375
0.077432,0.077432
0.075439,0.075439
0.071063,0.071063
0.072058,0.072058
0.072671,0.072671
0.066257,0.066257
0.066180,0.066180
0.069251,0.069251
0.076695,0.076695
0.074932,0.074932
0.076908,0.076908
0.076314,0.076314
0.073642,0.073642
0.072922,0.072922
0.065592,0.065592
0.069942,0.069942
0.067349,0.067349
0.074941,0.074941
0.068191,0.068191
0.066823,0.066823
0.076394,0.076394
0.066456,0.066456
0.069095,0.069095
0.069745,0.069745
0.072891,0.072891
0.062990,0.062990
0.061480,0.061480
0.060110,0.060110
0.069313,0.069313
0.064105,0.064105
0.069618,0.069618
0.065574,0.065574
0.073128,0.073128
0.065594,0.065594
0.073118,0.073118
0.063437,0.063437
0.065746,0.065746
0.062096,0.062096
0.066470,0.066470
0.072103,0.072103
0.064218,0.064218
0.062609,0.062609
0.064072,0.064072
0.069774,0.069774
0.069767,0.069767
0.067140,0.067140
0.066156,0.066156
0.067585,0.067585
0.066394,0.066394
0.070094,0.070094
0.065016,0.065016
0.066250,0.066250
0.060872,0.060872
0.060147,0.060147
0.066352,0.066352
0.064077,0.064077
0.062873,0.062873
0.067404,0.067404
0.058177,0.058177
0.065919,0.065919
0.067200,0.067200
0.071568,0.071568
0.068976,0.068976
0.069092,0.069092
0.061434,0.061434
0.067023,0.067023
0.064069,0.064069
0.064899,0.064899
0.069767,0.069767
0.063109,0.063109
0.065095,0.065095
0.068878,0.068878
0.067226,0.067226
0.068189,0.068189
0.063133,0.063133
0.075641,0.075641
0.063275,0.063275
0.062812,0.062812
0.063417,0.063417
0.062999,0.062999
0.057873,0.057873
0.066448,0.066448
0.066060,0.066060
0.068706,0.068706
0.064229,0.064229
0.065583,0.065583
0.063743,0.063743
0.071009,0.071009
0.062534,0.062534
0.076211,0.076211
0.068213,0.068213
0.066614,0.066614
0.069719,0.069719
0.074139,0.074139
0.062817,0.062817
0.072581,0.072581
0.065139,0.065139
0.064554,0.064554
0.063329,0.063329
0.061802,0.061802
0.061159,0.061159
0.060890,0.060890
0.054187,0.054187
0.066187,0.066187
0.061273,0.061273
0.057933,0.057933
0.056606,0.056606
0.061108,0.061108
0.060962,0.060962
0.056118,0.056118
0.057901,0.057901
0.063629,0.063629
0.068147,0.068147
0.063011,0.063011
0.062580,0.062580
0.065192,0.065192
0.058552,0.058552
0.058427,0.058427
0.067055,0.067055
0.057977,0.057977
0.058415,0.058415
0.069035,0.069035
0.065661,0.065661
0.059045,0.059045
0.056078,0.056078
0.060715,0.060715
0.065388,0.065388
0.063115,0.063115
0.067892,0.067892
0.069828,0.069828
0.058708,0.058708
0.061728,0.061728
0.063007,0.063007
0.061838,0.061838
0.064868,0.064868
0.067623,0.067623
0.062564,0.062564
0.058497,0.058497
0.067683,0.067683
0.063307,0.063307
0.068933,0.068933
0.068413,0.068413
0.064982,0.064982
0.068920,0.068920
0.062478,0.062478
